Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,10,21,1,YV,15016,Lambert-St. Louis International,St. Louis,MO,11057,Charlotte Douglas International,Charlotte,NC,1820,-5,0,2104,-14,0,0
2013,6,6,4,WN,14831,Norman Y. Mineta San Jose International,San Jose,CA,12892,Los Angeles International,Los Angeles,CA,1040,15,1,1200,10,0,0
2013,8,2,5,FL,13204,Orlando International,Orlando,FL,10792,Buffalo Niagara International,Buffalo,NY,1755,5,0,2030,-5,0,0
2013,7,14,7,UA,12266,George Bush Intercontinental/Houston,Houston,TX,13204,Orlando International,Orlando,FL,1421,68,1,1753,47,1,0
2013,5,7,2,MQ,13930,Chicago O'Hare International,Chicago,IL,11066,Port Columbus International,Columbus,OH,1840,2,0,2055,-1,0,0
2013,7,3,3,UA,14771,San Francisco International,San Francisco,CA,12266,George Bush Intercontinental/Houston,Houston,TX,1500,5,0,2051,10,0,0
2013,7,31,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,730,2,0,922,-12,0,0
2013,7,1,1,DL,12478,John F. Kennedy International,New York,NY,12889,McCarran International,Las Vegas,NV,2115,10,0,2348,-9,0,0
2013,10,9,3,US,14100,Philadelphia International,Philadelphia,PA,10721,Logan International,Boston,MA,1015,-6,0,1142,-4,0,0
2013,4,11,4,UA,11292,Denver International,Denver,CO,14771,San Francisco International,San Francisco,CA,840,4,0,1038,-19,0,0
2013,7,15,1,UA,11618,Newark Liberty International,Newark,NJ,14679,San Diego International,San Diego,CA,1939,-4,0,2234,-51,0,0
2013,7,16,2,9E,11278,Ronald Reagan Washington National,Washington,DC,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,919,-8,0,1100,-10,0,0
2013,6,19,3,US,12954,Long Beach Airport,Long Beach,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,645,-2,0,809,-10,0,0
2013,6,27,4,9E,13487,Minneapolis-St Paul International,Minneapolis,MN,12478,John F. Kennedy International,New York,NY,1425,-1,0,1817,12,0,0
2013,7,4,4,EV,14524,Richmond International,Richmond,VA,12264,Washington Dulles International,Washington,DC,2029,-16,0,2115,-21,0,0
2013,4,26,5,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13851,Will Rogers World,Oklahoma City,OK,1900,8,0,1955,1,0,0
2013,7,25,4,F9,11292,Denver International,Denver,CO,14057,Portland International,Portland,OR,815,-2,0,949,0,0,0
2013,4,9,2,US,11057,Charlotte Douglas International,Charlotte,NC,13204,Orlando International,Orlando,FL,1440,-1,0,1615,-10,0,0
2013,4,5,5,9E,11433,Detroit Metro Wayne County,Detroit,MI,13232,Chicago Midway International,Chicago,IL,1945,-3,0,2009,-19,0,0
2013,6,11,2,YV,13244,Memphis International,Memphis,TN,11057,Charlotte Douglas International,Charlotte,NC,600,-6,0,840,-6,0,0
2013,4,19,5,AA,13487,Minneapolis-St Paul International,Minneapolis,MN,13303,Miami International,Miami,FL,625,-4,0,1100,13,0,0
2013,6,28,5,US,11057,Charlotte Douglas International,Charlotte,NC,14100,Philadelphia International,Philadelphia,PA,1310,-2,0,1446,-1,0,0
2013,7,4,4,AA,14747,Seattle/Tacoma International,Seattle,WA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1505,8,0,2050,-1,0,0
2013,8,7,3,UA,12266,George Bush Intercontinental/Houston,Houston,TX,11618,Newark Liberty International,Newark,NJ,1859,26,1,2344,7,0,0
2013,6,6,4,US,13931,Norfolk International,Norfolk,VA,11057,Charlotte Douglas International,Charlotte,NC,515,-6,0,628,-20,0,0
2013,4,16,2,MQ,13930,Chicago O'Hare International,Chicago,IL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1115,81,1,1405,78,1,0
2013,8,5,1,UA,11292,Denver International,Denver,CO,14747,Seattle/Tacoma International,Seattle,WA,1917,27,1,2105,32,1,0
2013,6,25,2,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,11259,Dallas Love Field,Dallas,TX,1335,-4,0,1500,-11,0,0
2013,4,26,5,VX,12478,John F. Kennedy International,New York,NY,12889,McCarran International,Las Vegas,NV,940,-3,0,1235,-34,0,0
2013,6,15,6,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1015,-3,0,1132,-6,0,0
2013,4,26,5,DL,11433,Detroit Metro Wayne County,Detroit,MI,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1030,-6,0,1203,-2,0,0
2013,7,31,3,FL,14100,Philadelphia International,Philadelphia,PA,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,600,-2,0,800,6,0,0
2013,5,28,2,AA,12478,John F. Kennedy International,New York,NY,14771,San Francisco International,San Francisco,CA,930,-4,0,1255,-21,0,0
2013,7,30,2,US,12889,McCarran International,Las Vegas,NV,14107,Phoenix Sky Harbor International,Phoenix,AZ,1145,-2,0,1254,-9,0,0
2013,9,25,3,WN,14679,San Diego International,San Diego,CA,14831,Norman Y. Mineta San Jose International,San Jose,CA,1020,18,1,1140,16,1,0
2013,4,7,7,WN,13204,Orlando International,Orlando,FL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,755,-4,0,1005,-11,0,0
2013,7,2,2,DL,13204,Orlando International,Orlando,FL,13487,Minneapolis-St Paul International,Minneapolis,MN,1000,-2,0,1220,-24,0,0
2013,8,8,4,AA,12478,John F. Kennedy International,New York,NY,13204,Orlando International,Orlando,FL,725,4,0,1010,12,0,0
2013,9,4,3,AA,12889,McCarran International,Las Vegas,NV,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1650,-12,0,2125,13,0,0
2013,6,7,5,AA,13303,Miami International,Miami,FL,12264,Washington Dulles International,Washington,DC,1125,2,0,1350,-14,0,0
2013,4,3,3,DL,10792,Buffalo Niagara International,Buffalo,NY,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1311,-1,0,1517,3,0,0
2013,10,19,6,OO,12889,McCarran International,Las Vegas,NV,12892,Los Angeles International,Los Angeles,CA,1513,-3,0,1625,-2,0,0
2013,6,14,5,UA,14771,San Francisco International,San Francisco,CA,14679,San Diego International,San Diego,CA,2103,5,0,2233,14,0,0
2013,4,17,3,VX,11618,Newark Liberty International,Newark,NJ,14771,San Francisco International,San Francisco,CA,730,-9,0,1105,-33,0,0
2013,5,17,5,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12892,Los Angeles International,Los Angeles,CA,1745,5,0,1944,-10,0,0
2013,6,3,1,AA,13204,Orlando International,Orlando,FL,12478,John F. Kennedy International,New York,NY,1835,69,1,2120,52,1,0
2013,5,12,7,UA,14771,San Francisco International,San Francisco,CA,11278,Ronald Reagan Washington National,Washington,DC,1340,6,0,2200,10,0,0
2013,4,5,5,US,11278,Ronald Reagan Washington National,Washington,DC,11057,Charlotte Douglas International,Charlotte,NC,1345,-3,0,1509,9,0,0
2013,6,12,3,DL,12892,Los Angeles International,Los Angeles,CA,14869,Salt Lake City International,Salt Lake City,UT,605,-3,0,901,-9,0,0
2013,9,20,5,YV,12264,Washington Dulles International,Washington,DC,10423,Austin - Bergstrom International,Austin,TX,1215,1,0,1435,1,0,0
2013,10,17,4,US,11057,Charlotte Douglas International,Charlotte,NC,13930,Chicago O'Hare International,Chicago,IL,1614,5,0,1712,-1,0,0
2013,7,5,5,B6,11618,Newark Liberty International,Newark,NJ,10721,Logan International,Boston,MA,1730,-9,0,1848,-12,0,0
2013,7,29,1,EV,11618,Newark Liberty International,Newark,NJ,14524,Richmond International,Richmond,VA,841,-7,0,1004,-4,0,0
2013,7,28,7,US,14122,Pittsburgh International,Pittsburgh,PA,14107,Phoenix Sky Harbor International,Phoenix,AZ,729,-7,0,855,14,0,0
2013,6,7,5,DL,14869,Salt Lake City International,Salt Lake City,UT,14679,San Diego International,San Diego,CA,2138,-8,0,2230,-20,0,0
2013,7,9,2,UA,11618,Newark Liberty International,Newark,NJ,12266,George Bush Intercontinental/Houston,Houston,TX,2000,1,0,2242,17,1,0
2013,10,26,6,US,10721,Logan International,Boston,MA,11057,Charlotte Douglas International,Charlotte,NC,500,-4,0,710,0,0,0
2013,10,14,1,AA,10423,Austin - Bergstrom International,Austin,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1345,32,1,1450,28,1,0
2013,5,19,7,OO,14679,San Diego International,San Diego,CA,12892,Los Angeles International,Los Angeles,CA,1420,-1,0,1505,-2,0,0
2013,5,21,2,DL,14307,Theodore Francis Green State,Providence,RI,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1236,-3,0,1515,-18,0,0
2013,9,3,2,WN,13891,Ontario International,Ontario,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,905,3,0,1015,-7,0,0
2013,4,28,7,AS,14747,Seattle/Tacoma International,Seattle,WA,12889,McCarran International,Las Vegas,NV,1910,-7,0,2134,-11,0,0
2013,6,26,3,EV,11618,Newark Liberty International,Newark,NJ,15016,Lambert-St. Louis International,St. Louis,MO,2059,50,1,2240,79,1,0
2013,7,26,5,WN,11057,Charlotte Douglas International,Charlotte,NC,13204,Orlando International,Orlando,FL,1245,-7,0,1415,-17,0,0
2013,4,26,5,UA,12264,Washington Dulles International,Washington,DC,14679,San Diego International,San Diego,CA,820,-6,0,1047,15,1,0
2013,4,19,5,MQ,13930,Chicago O'Hare International,Chicago,IL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,2045,120,1,2330,109,1,0
2013,6,13,4,MQ,13303,Miami International,Miami,FL,14122,Pittsburgh International,Pittsburgh,PA,2015,5,0,2300,0,0,0
2013,9,3,2,US,14747,Seattle/Tacoma International,Seattle,WA,14107,Phoenix Sky Harbor International,Phoenix,AZ,505,-1,0,752,5,0,0
2013,7,17,3,US,14027,Palm Beach International,West Palm Beach/Palm Beach,FL,11057,Charlotte Douglas International,Charlotte,NC,1528,-2,0,1721,8,0,0
2013,6,1,6,WN,14893,Sacramento International,Sacramento,CA,14057,Portland International,Portland,OR,740,2,0,910,-3,0,0
2013,7,14,7,MQ,13930,Chicago O'Hare International,Chicago,IL,12266,George Bush Intercontinental/Houston,Houston,TX,1225,-4,0,1500,-3,0,0
2013,9,16,1,US,14893,Sacramento International,Sacramento,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,1915,4,0,2100,-2,0,0
2013,6,5,3,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1825,0,0,2205,27,1,0
2013,8,10,6,MQ,11066,Port Columbus International,Columbus,OH,12953,LaGuardia,New York,NY,1100,-2,0,1240,-14,0,0
2013,6,24,1,B6,10721,Logan International,Boston,MA,14843,Luis Munoz Marin International,San Juan,PR,951,84,1,1350,87,1,0
2013,5,17,5,9E,11433,Detroit Metro Wayne County,Detroit,MI,14100,Philadelphia International,Philadelphia,PA,1521,59,1,1705,47,1,0
2013,4,6,6,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,12892,Los Angeles International,Los Angeles,CA,1820,-2,0,2021,-4,0,0
2013,6,21,5,DL,13930,Chicago O'Hare International,Chicago,IL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1800,78,1,2056,68,1,0
2013,7,3,3,WN,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,15304,Tampa International,Tampa,FL,1655,-3,0,1805,-17,0,0
2013,10,24,4,AS,10800,Bob Hope,Burbank,CA,14747,Seattle/Tacoma International,Seattle,WA,1105,-2,0,1335,0,0,0
2013,9,2,1,OO,12892,Los Angeles International,Los Angeles,CA,14831,Norman Y. Mineta San Jose International,San Jose,CA,1205,0,0,1322,-7,0,0
2013,8,24,6,9E,10792,Buffalo Niagara International,Buffalo,NY,11433,Detroit Metro Wayne County,Detroit,MI,800,-2,0,918,-21,0,0
2013,4,30,2,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14107,Phoenix Sky Harbor International,Phoenix,AZ,1005,-1,0,1035,-3,0,0
2013,5,31,5,WN,14893,Sacramento International,Sacramento,CA,14679,San Diego International,San Diego,CA,600,0,0,725,-4,0,0
2013,7,10,3,9E,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12264,Washington Dulles International,Washington,DC,831,-3,0,1025,-4,0,0
2013,7,12,5,WN,12889,McCarran International,Las Vegas,NV,14908,John Wayne Airport-Orange County,Santa Ana,CA,2000,-2,0,2100,-4,0,0
2013,4,23,2,EV,13931,Norfolk International,Norfolk,VA,11618,Newark Liberty International,Newark,NJ,1326,151,1,1455,152,1,0
2013,8,20,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12892,Los Angeles International,Los Angeles,CA,1045,0,0,1223,-15,0,0
2013,5,16,4,EV,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,13495,Louis Armstrong New Orleans International,New Orleans,LA,935,-8,0,1041,-19,0,0
2013,5,10,5,MQ,13303,Miami International,Miami,FL,11057,Charlotte Douglas International,Charlotte,NC,725,-4,0,935,-6,0,0
2013,5,15,3,AA,10721,Logan International,Boston,MA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,950,-4,0,1300,-11,0,0
2013,7,14,7,WN,13204,Orlando International,Orlando,FL,12191,William P Hobby,Houston,TX,840,15,1,1000,5,0,0
2013,6,5,3,AS,14679,San Diego International,San Diego,CA,12173,Honolulu International,Honolulu,HI,1110,-5,0,1414,-42,0,0
2013,8,25,7,US,13204,Orlando International,Orlando,FL,11057,Charlotte Douglas International,Charlotte,NC,845,-6,0,1025,-13,0,0
2013,7,28,7,WN,14869,Salt Lake City International,Salt Lake City,UT,11292,Denver International,Denver,CO,915,0,0,1035,10,0,0
2013,4,26,5,DL,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,13204,Orlando International,Orlando,FL,1615,-7,0,1822,-16,0,0
2013,7,15,1,F9,11292,Denver International,Denver,CO,14869,Salt Lake City International,Salt Lake City,UT,1655,58,1,1819,54,1,0
2013,9,9,1,AA,13495,Louis Armstrong New Orleans International,New Orleans,LA,13303,Miami International,Miami,FL,1750,-5,0,2045,-7,0,0
2013,10,21,1,EV,14122,Pittsburgh International,Pittsburgh,PA,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,1816,-8,0,1925,-17,0,0
2013,4,24,3,WN,13204,Orlando International,Orlando,FL,10693,Nashville International,Nashville,TN,1310,-3,0,1400,-4,0,0
2013,4,18,4,AS,11278,Ronald Reagan Washington National,Washington,DC,14057,Portland International,Portland,OR,1710,78,1,1955,88,1,0
2013,6,8,6,EV,14524,Richmond International,Richmond,VA,11618,Newark Liberty International,Newark,NJ,1037,-5,0,1201,-19,0,0
2013,8,8,4,WN,12892,Los Angeles International,Los Angeles,CA,13198,Kansas City International,Kansas City,MO,820,3,0,1335,-7,0,0
2013,10,14,1,B6,11278,Ronald Reagan Washington National,Washington,DC,13204,Orlando International,Orlando,FL,700,-1,0,913,-11,0,0
2013,5,6,1,US,13930,Chicago O'Hare International,Chicago,IL,14107,Phoenix Sky Harbor International,Phoenix,AZ,1045,-3,0,1230,-11,0,0
2013,4,8,1,AA,12339,Indianapolis International,Indianapolis,IN,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1640,-10,0,1805,12,0,0
2013,4,23,2,MQ,10693,Nashville International,Nashville,TN,11278,Ronald Reagan Washington National,Washington,DC,1330,32,1,1610,47,1,0
2013,9,5,4,9E,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,11057,Charlotte Douglas International,Charlotte,NC,1136,40,1,1312,29,1,0
2013,5,1,3,EV,10529,Bradley International,Hartford,CT,11618,Newark Liberty International,Newark,NJ,906,-9,0,1007,-19,0,0
2013,5,24,5,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,12889,McCarran International,Las Vegas,NV,1255,15,1,1345,13,0,0
2013,7,5,5,WN,15016,Lambert-St. Louis International,St. Louis,MO,12953,LaGuardia,New York,NY,755,-2,0,1125,-14,0,0
2013,7,6,6,DL,12889,McCarran International,Las Vegas,NV,11433,Detroit Metro Wayne County,Detroit,MI,1407,3,0,2100,-10,0,0
2013,7,11,4,HA,12173,Honolulu International,Honolulu,HI,13830,Kahului Airport,Kahului,HI,1739,3,0,1816,1,0,0
2013,5,8,3,UA,13930,Chicago O'Hare International,Chicago,IL,14107,Phoenix Sky Harbor International,Phoenix,AZ,2100,-2,0,2251,9,0,0
2013,6,16,7,UA,12889,McCarran International,Las Vegas,NV,14771,San Francisco International,San Francisco,CA,2000,-6,0,2137,-2,0,0
2013,5,1,3,WN,13198,Kansas City International,Kansas City,MO,14679,San Diego International,San Diego,CA,1450,6,0,1615,1,0,0
2013,4,21,7,EV,12266,George Bush Intercontinental/Houston,Houston,TX,13198,Kansas City International,Kansas City,MO,2109,-5,0,2303,-4,0,0
2013,5,12,7,9E,11433,Detroit Metro Wayne County,Detroit,MI,10792,Buffalo Niagara International,Buffalo,NY,1737,-5,0,1849,-5,0,0
2013,4,16,2,VX,12478,John F. Kennedy International,New York,NY,12892,Los Angeles International,Los Angeles,CA,1325,-8,0,1650,-24,0,0
2013,8,5,1,AA,10721,Logan International,Boston,MA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1845,14,0,2150,1,0,0
2013,4,27,6,WN,15304,Tampa International,Tampa,FL,10423,Austin - Bergstrom International,Austin,TX,820,-6,0,1000,-13,0,0
2013,8,15,4,US,11057,Charlotte Douglas International,Charlotte,NC,13303,Miami International,Miami,FL,2220,0,0,14,7,0,0
2013,8,1,4,OO,14679,San Diego International,San Diego,CA,11292,Denver International,Denver,CO,1121,54,1,1445,52,1,0
2013,5,30,4,YV,13930,Chicago O'Hare International,Chicago,IL,13851,Will Rogers World,Oklahoma City,OK,2040,1,0,2247,15,1,0
2013,5,2,4,AS,14057,Portland International,Portland,OR,12892,Los Angeles International,Los Angeles,CA,2050,-4,0,2309,-9,0,0
2013,4,28,7,FL,10792,Buffalo Niagara International,Buffalo,NY,13204,Orlando International,Orlando,FL,1530,2,0,1805,29,1,0
2013,7,14,7,WN,13232,Chicago Midway International,Chicago,IL,13871,Eppley Airfield,Omaha,NE,1345,9,0,1510,-6,0,0
2013,9,12,4,FL,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,13204,Orlando International,Orlando,FL,1935,176,1,2150,171,1,0
2013,5,24,5,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,11278,Ronald Reagan Washington National,Washington,DC,730,-7,0,1055,-13,0,0
2013,6,3,1,AS,14747,Seattle/Tacoma International,Seattle,WA,13930,Chicago O'Hare International,Chicago,IL,830,-6,0,1425,-17,0,0
2013,8,2,5,US,13930,Chicago O'Hare International,Chicago,IL,14107,Phoenix Sky Harbor International,Phoenix,AZ,718,18,1,900,12,0,0
2013,5,18,6,US,11278,Ronald Reagan Washington National,Washington,DC,14100,Philadelphia International,Philadelphia,PA,1530,-3,0,1646,8,0,0
2013,7,28,7,FL,13204,Orlando International,Orlando,FL,14100,Philadelphia International,Philadelphia,PA,1210,23,1,1435,32,1,0
2013,6,7,5,EV,13851,Will Rogers World,Oklahoma City,OK,11618,Newark Liberty International,Newark,NJ,650,0,,1108,0,1,1
2013,10,19,6,DL,15304,Tampa International,Tampa,FL,12953,LaGuardia,New York,NY,1230,-6,0,1508,-24,0,0
2013,6,27,4,DL,13204,Orlando International,Orlando,FL,12953,LaGuardia,New York,NY,1659,148,1,1946,186,1,0
2013,10,13,7,DL,14869,Salt Lake City International,Salt Lake City,UT,14570,Reno/Tahoe International,Reno,NV,1106,-2,0,1130,6,0,0
2013,4,18,4,B6,15304,Tampa International,Tampa,FL,12478,John F. Kennedy International,New York,NY,1840,-5,0,2129,30,1,0
2013,10,9,3,AA,13891,Ontario International,Ontario,CA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1150,3,0,1645,-7,0,0
2013,6,18,2,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,2055,97,1,2249,87,1,0
2013,6,19,3,EV,11433,Detroit Metro Wayne County,Detroit,MI,12266,George Bush Intercontinental/Houston,Houston,TX,1150,9,0,1343,-2,0,0
2013,5,22,3,OO,15376,Tucson International,Tucson,AZ,11292,Denver International,Denver,CO,1225,0,,1516,0,1,1
2013,7,24,3,VX,12892,Los Angeles International,Los Angeles,CA,12264,Washington Dulles International,Washington,DC,2200,-1,0,550,-11,0,0
2013,10,25,5,AA,10721,Logan International,Boston,MA,13930,Chicago O'Hare International,Chicago,IL,1230,4,0,1410,12,0,0
2013,9,30,1,EV,11066,Port Columbus International,Columbus,OH,11618,Newark Liberty International,Newark,NJ,1303,-5,0,1448,-2,0,0
2013,8,25,7,HA,12173,Honolulu International,Honolulu,HI,13830,Kahului Airport,Kahului,HI,2029,-6,0,2105,-4,0,0
2013,4,19,5,DL,11433,Detroit Metro Wayne County,Detroit,MI,13244,Memphis International,Memphis,TN,1210,0,0,1315,23,1,0
2013,4,10,3,DL,13204,Orlando International,Orlando,FL,12953,LaGuardia,New York,NY,1500,0,0,1738,1,0,0
2013,6,9,7,9E,11433,Detroit Metro Wayne County,Detroit,MI,11193,Cincinnati/Northern Kentucky International,Cincinnati,OH,1205,45,1,1319,30,1,0
2013,6,3,1,AA,12892,Los Angeles International,Los Angeles,CA,12173,Honolulu International,Honolulu,HI,800,-5,0,1050,-16,0,0
2013,10,15,2,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1405,13,0,1529,43,1,0
2013,5,1,3,US,11057,Charlotte Douglas International,Charlotte,NC,13303,Miami International,Miami,FL,1955,-3,0,2151,13,0,0
2013,8,1,4,OO,14307,Theodore Francis Green State,Providence,RI,13487,Minneapolis-St Paul International,Minneapolis,MN,1830,-4,0,2033,-11,0,0
